Code,Year,Age,   ASFR
 GBR_NP,1983,49,0.00027
 GBR_NP,1983,50,0.00026
 GBR_NP,1983,14,0.0002
 GBR_NP,1983,15,0.00137
 GBR_NP,1983,16,0.00588
 GBR_NP,1983,17,0.01688
 GBR_NP,1983,18,0.03215
 GBR_NP,1983,19,0.04808
 GBR_NP,1983,20,0.0639
 GBR_NP,1983,21,0.07913
 GBR_NP,1983,22,0.09515
 GBR_NP,1983,23,0.10973
 GBR_NP,1983,24,0.12043
 GBR_NP,1983,25,0.12892
 GBR_NP,1983,26,0.13405
 GBR_NP,1983,27,0.13208
 GBR_NP,1983,28,0.12601
 GBR_NP,1983,29,0.11803
 GBR_NP,1983,30,0.10851
 GBR_NP,1983,31,0.0942
 GBR_NP,1983,32,0.07776
 GBR_NP,1983,33,0.0635
 GBR_NP,1983,34,0.05113
 GBR_NP,1983,35,0.04109
 GBR_NP,1983,36,0.03246
 GBR_NP,1983,37,0.02492
 GBR_NP,1983,38,0.01864
 GBR_NP,1983,39,0.01399
 GBR_NP,1983,40,0.01011
 GBR_NP,1983,41,0.00717
 GBR_NP,1983,42,0.00491
 GBR_NP,1983,43,0.0031
 GBR_NP,1983,44,0.00183
 GBR_NP,1983,45,0.00108
 GBR_NP,1983,46,0.00063
 GBR_NP,1983,47,0.00042
 GBR_NP,1983,48,0.00027
 GBR_NP,1983,49,0.00017
 GBR_NP,1983,50,0.00032
 GBR_NP,1984,14,0.00012
 GBR_NP,1984,15,0.00121
 GBR_NP,1984,16,0.00661
 GBR_NP,1984,17,0.01769
 GBR_NP,1984,18,0.03259
 GBR_NP,1984,19,0.04796
 GBR_NP,1984,20,0.06243
 GBR_NP,1984,21,0.07675
 GBR_NP,1984,22,0.09126
 GBR_NP,1984,23,0.10556
 GBR_NP,1984,24,0.11788
 GBR_NP,1984,25,0.12691
 GBR_NP,1984,26,0.13187
 GBR_NP,1984,27,0.13226
 GBR_NP,1984,28,0.12724
 GBR_NP,1984,29,0.1187
 GBR_NP,1984,30,0.10851
 GBR_NP,1984,31,0.09602
 GBR_NP,1984,32,0.08061
 GBR_NP,1984,33,0.06538
 GBR_NP,1984,34,0.05266
 GBR_NP,1984,35,0.0421
 GBR_NP,1984,36,0.03333
 GBR_NP,1984,37,0.02607
 GBR_NP,1984,38,0.01965
 GBR_NP,1984,39,0.01415
 GBR_NP,1984,40,0.01011
 GBR_NP,1984,41,0.00721
 GBR_NP,1984,42,0.00483
 GBR_NP,1984,43,0.00308
 GBR_NP,1984,44,0.00188
 GBR_NP,1984,45,0.00107
 GBR_NP,1984,46,0.00057
 GBR_NP,1984,47,0.00031
 GBR_NP,1984,48,0.0002
 GBR_NP,1984,49,0.00021
 GBR_NP,1984,50,0.0002
 GBR_NP,1984,14,0.00025
 GBR_NP,1984,15,0.00152
 GBR_NP,1984,16,0.00608
 GBR_NP,1984,17,0.01779
 GBR_NP,1984,18,0.03322
 GBR_NP,1984,19,0.04824
 GBR_NP,1984,20,0.06267
 GBR_NP,1984,21,0.07652
 GBR_NP,1984,22,0.0915
 GBR_NP,1984,23,0.10532
 GBR_NP,1984,24,0.11806
 GBR_NP,1984,25,0.1269
 GBR_NP,1984,26,0.1315
 GBR_NP,1984,27,0.13237
 GBR_NP,1984,28,0.12739
 GBR_NP,1984,29,0.11883
 GBR_NP,1984,30,0.10862
 GBR_NP,1984,31,0.09629
 GBR_NP,1984,32,0.08034
 GBR_NP,1984,33,0.06492
 GBR_NP,1984,34,0.05278
 GBR_NP,1984,35,0.04214
 GBR_NP,1984,36,0.03319
 GBR_NP,1984,37,0.02596
 GBR_NP,1984,38,0.01955
 GBR_NP,1984,39,0.01409
 GBR_NP,1984,40,0.01035
 GBR_NP,1984,41,0.00719
 GBR_NP,1984,42,0.00482
 GBR_NP,1984,43,0.00311
 GBR_NP,1984,44,0.00192
 GBR_NP,1984,45,0.00106
 GBR_NP,1984,46,0.00057
 GBR_NP,1984,47,0.00032
 GBR_NP,1984,48,0.00022
 GBR_NP,1984,49,0.00015
 GBR_NP,1984,50,0.00025
 GBR_NP,1985,14,0.00013
 GBR_NP,1985,15,0.00129
 GBR_NP,1985,16,0.00727
 GBR_NP,1985,17,0.01928
 GBR_NP,1985,18,0.03504
 GBR_NP,1985,19,0.05041
 GBR_NP,1985,20,0.0641
 GBR_NP,1985,21,0.07717
 GBR_NP,1985,22,0.09031
 GBR_NP,1985,23,0.10318
 GBR_NP,1985,24,0.11539
 GBR_NP,1985,25,0.12561
 GBR_NP,1985,26,0.1317
 GBR_NP,1985,27,0.133
 GBR_NP,1985,28,0.12977
 GBR_NP,1985,29,0.12189
 GBR_NP,1985,30,0.11052
 GBR_NP,1985,31,0.0973
 GBR_NP,1985,32,0.08337
 GBR_NP,1985,33,0.06886
 GBR_NP,1985,34,0.05542
 GBR_NP,1985,35,0.04414
 GBR_NP,1985,36,0.03489
 GBR_NP,1985,37,0.02694
 GBR_NP,1985,38,0.02014
 GBR_NP,1985,39,0.01467
 GBR_NP,1985,40,0.0104
 GBR_NP,1985,41,0.00716
 GBR_NP,1985,42,0.0048
 GBR_NP,1985,43,0.00306
 GBR_NP,1985,44,0.00187
 GBR_NP,1985,45,0.00109
 GBR_NP,1985,46,0.00061
 GBR_NP,1985,47,0.00033
 GBR_NP,1985,48,0.00018
 GBR_NP,1985,49,0.00021
 GBR_NP,1985,50,0.00022
 GBR_NP,1985,14,0.00023
 GBR_NP,1985,15,0.0016
 GBR_NP,1985,16,0.00675
 GBR_NP,1985,17,0.01929
 GBR_NP,1985,18,0.03577
 GBR_NP,1985,19,0.0509
 GBR_NP,1985,20,0.06405
 GBR_NP,1985,21,0.07707
 GBR_NP,1985,22,0.09057
 GBR_NP,1985,23,0.1031
 GBR_NP,1985,24,0.11515
 GBR_NP,1985,25,0.12573
 GBR_NP,1985,26,0.13187
 GBR_NP,1985,27,0.13247
 GBR_NP,1985,28,0.12976
 GBR_NP,1985,29,0.12197
 GBR_NP,1985,30,0.11093
 GBR_NP,1985,31,0.09741
 GBR_NP,1985,32,0.08304
 GBR_NP,1985,33,0.069
 GBR_NP,1985,34,0.05516
 GBR_NP,1985,35,0.04394
 GBR_NP,1985,36,0.03512
 GBR_NP,1985,37,0.02699
 GBR_NP,1985,38,0.01975
 GBR_NP,1985,39,0.01466
 GBR_NP,1985,40,0.01053
 GBR_NP,1985,41,0.00722
 GBR_NP,1985,42,0.00481
 GBR_NP,1985,43,0.00306
 GBR_NP,1985,44,0.00189
 GBR_NP,1985,45,0.00113
 GBR_NP,1985,46,0.0006
 GBR_NP,1985,47,0.00033
 GBR_NP,1985,48,0.0002
 GBR_NP,1985,49,0.00012
 GBR_NP,1985,50,0.00027
 GBR_NP,1986,14,0.00012
 GBR_NP,1986,15,0.00123
 GBR_NP,1986,16,0.00728
 GBR_NP,1986,17,0.01983
 GBR_NP,1986,18,0.03633
 GBR_NP,1986,19,0.05199
 GBR_NP,1986,20,0.06476
 GBR_NP,1986,21,0.07622
 GBR_NP,1986,22,0.08807
 GBR_NP,1986,23,0.10011
 GBR_NP,1986,24,0.11147
 GBR_NP,1986,25,0.12111
 GBR_NP,1986,26,0.12738
 GBR_NP,1986,27,0.129
 GBR_NP,1986,28,0.12641
 GBR_NP,1986,29,0.1206
 GBR_NP,1986,30,0.11083
 GBR_NP,1986,31,0.09802
 GBR_NP,1986,32,0.08418
 GBR_NP,1986,33,0.07068
 GBR_NP,1986,34,0.05773
 GBR_NP,1986,35,0.04627
 GBR_NP,1986,36,0.03638
 GBR_NP,1986,37,0.02767
 GBR_NP,1986,38,0.0206
 GBR_NP,1986,39,0.01534
 GBR_NP,1986,40,0.01097
 GBR_NP,1986,41,0.00727
 GBR_NP,1986,42,0.00456
 GBR_NP,1986,43,0.00281
 GBR_NP,1986,44,0.00169
 GBR_NP,1986,45,0.00099
 GBR_NP,1986,46,0.00055
 GBR_NP,1986,47,0.0003
 GBR_NP,1986,48,0.00016
 GBR_NP,1986,49,0.0002
 GBR_NP,1986,50,0.00022
 GBR_NP,1986,14,0.00023
 GBR_NP,1986,15,0.00157
 GBR_NP,1986,16,0.00671
 GBR_NP,1986,17,0.01974
 GBR_NP,1986,18,0.03708
 GBR_NP,1986,19,0.05258
 GBR_NP,1986,20,0.06484
 GBR_NP,1986,21,0.07601
 GBR_NP,1986,22,0.08803
 GBR_NP,1986,23,0.10037
 GBR_NP,1986,24,0.11122
 GBR_NP,1986,25,0.12103
 GBR_NP,1986,26,0.12763
 GBR_NP,1986,27,0.12877
 GBR_NP,1986,28,0.12614
 GBR_NP,1986,29,0.12026
 GBR_NP,1986,30,0.1113
 GBR_NP,1986,31,0.09827
 GBR_NP,1986,32,0.08397
 GBR_NP,1986,33,0.07088
 GBR_NP,1986,34,0.05733
 GBR_NP,1986,35,0.04626
 GBR_NP,1986,36,0.03663
 GBR_NP,1986,37,0.02738
 GBR_NP,1986,38,0.02062
 GBR_NP,1986,39,0.01526
 GBR_NP,1986,40,0.01095
 GBR_NP,1986,41,0.00732
 GBR_NP,1986,42,0.0046
 GBR_NP,1986,43,0.00282
 GBR_NP,1986,44,0.00172
 GBR_NP,1986,45,0.00101
 GBR_NP,1986,46,0.00057
 GBR_NP,1986,47,0.00031
 GBR_NP,1986,48,0.00017
 GBR_NP,1986,49,0.00012
 GBR_NP,1986,50,0.00028
 GBR_NP,1987,14,0.00012
 GBR_NP,1987,15,0.00122
 GBR_NP,1987,16,0.00739
 GBR_NP,1987,17,0.02014
 GBR_NP,1987,18,0.03711
 GBR_NP,1987,19,0.05322
 GBR_NP,1987,20,0.06605
 GBR_NP,1987,21,0.07703
 GBR_NP,1987,22,0.08827
 GBR_NP,1987,23,0.09995
 GBR_NP,1987,24,0.1108
 GBR_NP,1987,25,0.12013
 GBR_NP,1987,26,0.12717
 GBR_NP,1987,27,0.13011
 GBR_NP,1987,28,0.12806
 GBR_NP,1987,29,0.12236
 GBR_NP,1987,30,0.11367
 GBR_NP,1987,31,0.10116
 GBR_NP,1987,32,0.08672
 GBR_NP,1987,33,0.07296
 GBR_NP,1987,34,0.06062
 GBR_NP,1987,35,0.04896
 GBR_NP,1987,36,0.03858
 GBR_NP,1987,37,0.02957
 GBR_NP,1987,38,0.02191
 GBR_NP,1987,39,0.01586
 GBR_NP,1987,40,0.01124
 GBR_NP,1987,41,0.00762
 GBR_NP,1987,42,0.00481
 GBR_NP,1987,43,0.00289
 GBR_NP,1987,44,0.0017
 GBR_NP,1987,45,0.00095
 GBR_NP,1987,46,0.00053
 GBR_NP,1987,47,0.0003
 GBR_NP,1987,48,0.00017
 GBR_NP,1987,49,0.0002
 GBR_NP,1987,50,0.00022
 GBR_NP,1987,14,0.00023
 GBR_NP,1987,15,0.00158
 GBR_NP,1987,16,0.00688
 GBR_NP,1987,17,0.01997
 GBR_NP,1987,18,0.03778
 GBR_NP,1987,19,0.05387
 GBR_NP,1987,20,0.06624
 GBR_NP,1987,21,0.07672
 GBR_NP,1987,22,0.0883
 GBR_NP,1987,23,0.09996
 GBR_NP,1987,24,0.111
 GBR_NP,1987,25,0.11984
 GBR_NP,1987,26,0.12701
 GBR_NP,1987,27,0.13053
 GBR_NP,1987,28,0.12769
 GBR_NP,1987,29,0.12175
 GBR_NP,1987,30,0.11402
 GBR_NP,1987,31,0.10127
 GBR_NP,1987,32,0.08664
 GBR_NP,1987,33,0.07322
 GBR_NP,1987,34,0.06043
 GBR_NP,1987,35,0.04894
 GBR_NP,1987,36,0.03859
 GBR_NP,1987,37,0.02952
 GBR_NP,1987,38,0.02189
 GBR_NP,1987,39,0.01582
 GBR_NP,1987,40,0.0112
 GBR_NP,1987,41,0.0076
 GBR_NP,1987,42,0.00483
 GBR_NP,1987,43,0.00295
 GBR_NP,1987,44,0.00172
 GBR_NP,1987,45,0.00096
 GBR_NP,1987,46,0.00053
 GBR_NP,1987,47,0.00033
 GBR_NP,1987,48,0.00018
 GBR_NP,1987,49,0.0001
 GBR_NP,1987,50,0.00027
 GBR_NP,1988,14,0.00013
 GBR_NP,1988,15,0.00134
 GBR_NP,1988,16,0.00793
 GBR_NP,1988,17,0.02125
 GBR_NP,1988,18,0.03855
 GBR_NP,1988,19,0.05503
 GBR_NP,1988,20,0.06833
 GBR_NP,1988,21,0.07915
 GBR_NP,1988,22,0.08914
 GBR_NP,1988,23,0.09953
 GBR_NP,1988,24,0.11016
 GBR_NP,1988,25,0.11928
 GBR_NP,1988,26,0.12532
 GBR_NP,1988,27,0.12792
 GBR_NP,1988,28,0.12703
 GBR_NP,1988,29,0.12233
 GBR_NP,1988,30,0.11365
 GBR_NP,1988,31,0.10169
 GBR_NP,1988,32,0.08753
 GBR_NP,1988,33,0.07379
 GBR_NP,1988,34,0.0617
 GBR_NP,1988,35,0.05075
 GBR_NP,1988,36,0.04009
 GBR_NP,1988,37,0.03065
 GBR_NP,1988,38,0.02303
 GBR_NP,1988,39,0.01677
 GBR_NP,1988,40,0.01163
 GBR_NP,1988,41,0.00768
 GBR_NP,1988,42,0.00488
 GBR_NP,1988,43,0.00295
 GBR_NP,1988,44,0.00168
 GBR_NP,1988,45,0.00089
 GBR_NP,1988,46,0.00045
 GBR_NP,1988,47,0.00027
 GBR_NP,1988,48,0.00019
 GBR_NP,1988,49,0.00021
 GBR_NP,1988,50,0.0002
 GBR_NP,1988,14,0.00025
 GBR_NP,1988,15,0.00168
 GBR_NP,1988,16,0.00725
 GBR_NP,1988,17,0.02135
 GBR_NP,1988,18,0.03914
 GBR_NP,1988,19,0.05549
 GBR_NP,1988,20,0.06852
 GBR_NP,1988,21,0.07908
 GBR_NP,1988,22,0.08918
 GBR_NP,1988,23,0.09932
 GBR_NP,1988,24,0.11009
 GBR_NP,1988,25,0.11962
 GBR_NP,1988,26,0.1251
 GBR_NP,1988,27,0.12771
 GBR_NP,1988,28,0.12706
 GBR_NP,1988,29,0.12203
 GBR_NP,1988,30,0.11372
 GBR_NP,1988,31,0.10144
 GBR_NP,1988,32,0.08756
 GBR_NP,1988,33,0.07384
 GBR_NP,1988,34,0.06186
 GBR_NP,1988,35,0.05084
 GBR_NP,1988,36,0.03999
 GBR_NP,1988,37,0.03049
 GBR_NP,1988,38,0.02311
 GBR_NP,1988,39,0.01681
 GBR_NP,1988,40,0.01161
 GBR_NP,1988,41,0.0076
 GBR_NP,1988,42,0.00486
 GBR_NP,1988,43,0.00303
 GBR_NP,1988,44,0.00173
 GBR_NP,1988,45,0.00087
 GBR_NP,1988,46,0.00047
 GBR_NP,1988,47,0.00029
 GBR_NP,1988,48,0.00022
 GBR_NP,1988,49,0.00013
 GBR_NP,1988,50,0.00026
 GBR_NP,1989,14,0.00015
 GBR_NP,1989,15,0.00149
 GBR_NP,1989,16,0.00804
 GBR_NP,1989,17,0.02084
 GBR_NP,1989,18,0.03736
 GBR_NP,1989,19,0.0531
 GBR_NP,1989,20,0.06597
 GBR_NP,1989,21,0.07662
 GBR_NP,1989,22,0.0864
 GBR_NP,1989,23,0.09601
 GBR_NP,1989,24,0.10553
 GBR_NP,1989,25,0.11415
 GBR_NP,1989,26,0.12046
 GBR_NP,1989,27,0.12364
 GBR_NP,1989,28,0.1235
 GBR_NP,1989,29,0.11976
 GBR_NP,1989,30,0.11224
 GBR_NP,1989,31,0.10146
 GBR_NP,1989,32,0.08837
 GBR_NP,1989,33,0.07449
 GBR_NP,1989,34,0.062
 GBR_NP,1989,35,0.05134
 GBR_NP,1989,36,0.04152
 GBR_NP,1989,37,0.03206
 GBR_NP,1989,38,0.02402
 GBR_NP,1989,39,0.01757
 GBR_NP,1989,40,0.01231
 GBR_NP,1989,41,0.00812
 GBR_NP,1989,42,0.0051
 GBR_NP,1989,43,0.00304
 GBR_NP,1989,44,0.00168
 GBR_NP,1989,45,0.00087
 GBR_NP,1989,46,0.00046
 GBR_NP,1989,47,0.00026
 GBR_NP,1989,48,0.00017
 GBR_NP,1989,49,0.00017
 GBR_NP,1989,50,0.00016
 GBR_NP,1989,14,0.00026
 GBR_NP,1989,15,0.00178
 GBR_NP,1989,16,0.00753
 GBR_NP,1989,17,0.02087
 GBR_NP,1989,18,0.038
 GBR_NP,1989,19,0.05347
 GBR_NP,1989,20,0.06613
 GBR_NP,1989,21,0.07652
 GBR_NP,1989,22,0.08649
 GBR_NP,1989,23,0.09594
 GBR_NP,1989,24,0.10543
 GBR_NP,1989,25,0.11421
 GBR_NP,1989,26,0.12053
 GBR_NP,1989,27,0.1234
 GBR_NP,1989,28,0.12339
 GBR_NP,1989,29,0.11971
 GBR_NP,1989,30,0.11207
 GBR_NP,1989,31,0.10131
 GBR_NP,1989,32,0.08837
 GBR_NP,1989,33,0.07425
 GBR_NP,1989,34,0.06211
 GBR_NP,1989,35,0.05166
 GBR_NP,1989,36,0.04149
 GBR_NP,1989,37,0.0319
 GBR_NP,1989,38,0.02399
 GBR_NP,1989,39,0.01762
 GBR_NP,1989,40,0.01233
 GBR_NP,1989,41,0.00811
 GBR_NP,1989,42,0.00501
 GBR_NP,1989,43,0.0031
 GBR_NP,1989,44,0.00171
 GBR_NP,1989,45,0.00089
 GBR_NP,1989,46,0.00046
 GBR_NP,1989,47,0.00026
 GBR_NP,1989,48,0.00019
 GBR_NP,1989,49,0.00012
 GBR_NP,1989,50,0.0002
 GBR_NP,1990,14,0.00016
 GBR_NP,1990,15,0.00159
 GBR_NP,1990,16,0.00838
 GBR_NP,1990,17,0.02182
 GBR_NP,1990,18,0.03875
 GBR_NP,1990,19,0.05427
 GBR_NP,1990,20,0.06642
 GBR_NP,1990,21,0.07639
 GBR_NP,1990,22,0.08571
 GBR_NP,1990,23,0.09508
 GBR_NP,1990,24,0.10486
 GBR_NP,1990,25,0.11444
 GBR_NP,1990,26,0.12196
 GBR_NP,1990,27,0.12589
 GBR_NP,1990,28,0.12606
 GBR_NP,1990,29,0.12302
 GBR_NP,1990,30,0.11628
 GBR_NP,1990,31,0.10569
 GBR_NP,1990,32,0.09244
 GBR_NP,1990,33,0.07876
 GBR_NP,1990,34,0.06566
 GBR_NP,1990,35,0.05377
 GBR_NP,1990,36,0.04328
 GBR_NP,1990,37,0.03392
 GBR_NP,1990,38,0.02557
 GBR_NP,1990,39,0.01871
 GBR_NP,1990,40,0.01319
 GBR_NP,1990,41,0.00868
 GBR_NP,1990,42,0.00533
 GBR_NP,1990,43,0.00315
 GBR_NP,1990,44,0.00177
 GBR_NP,1990,45,0.00091
 GBR_NP,1990,46,0.00045
 GBR_NP,1990,47,0.00023
 GBR_NP,1990,48,0.00013
 GBR_NP,1990,49,0.00017
 GBR_NP,1990,50,0.0002
 GBR_NP,1990,14,0.00026
 GBR_NP,1990,15,0.00186
 GBR_NP,1990,16,0.00773
 GBR_NP,1990,17,0.02186
 GBR_NP,1990,18,0.0395
 GBR_NP,1990,19,0.05466
 GBR_NP,1990,20,0.0666
 GBR_NP,1990,21,0.07612
 GBR_NP,1990,22,0.08596
 GBR_NP,1990,23,0.09514
 GBR_NP,1990,24,0.10452
 GBR_NP,1990,25,0.11464
 GBR_NP,1990,26,0.12205
 GBR_NP,1990,27,0.12567
 GBR_NP,1990,28,0.12606
 GBR_NP,1990,29,0.1225
 GBR_NP,1990,30,0.1166
 GBR_NP,1990,31,0.10553
 GBR_NP,1990,32,0.09201
 GBR_NP,1990,33,0.07869
 GBR_NP,1990,34,0.06564
 GBR_NP,1990,35,0.05394
 GBR_NP,1990,36,0.04345
 GBR_NP,1990,37,0.03388
 GBR_NP,1990,38,0.02543
 GBR_NP,1990,39,0.01877
 GBR_NP,1990,40,0.01327
 GBR_NP,1990,41,0.00861
 GBR_NP,1990,42,0.00531
 GBR_NP,1990,43,0.00317
 GBR_NP,1990,44,0.00178
 GBR_NP,1990,45,0.00093
 GBR_NP,1990,46,0.00048
 GBR_NP,1990,47,0.00023
 GBR_NP,1990,48,0.00015
 GBR_NP,1990,49,0.00011
 GBR_NP,1990,50,0.00024
 GBR_NP,1991,14,0.00018
 GBR_NP,1991,15,0.00181
 GBR_NP,1991,16,0.00873
 GBR_NP,1991,17,0.02183
 GBR_NP,1991,18,0.03846
 GBR_NP,1991,19,0.05407
 GBR_NP,1991,20,0.06612
 GBR_NP,1991,21,0.07526
 GBR_NP,1991,22,0.08382
 GBR_NP,1991,23,0.09308
 GBR_NP,1991,24,0.10253
 GBR_NP,1991,25,0.11129
 GBR_NP,1991,26,0.1186
 GBR_NP,1991,27,0.12319
 GBR_NP,1991,28,0.1237
 GBR_NP,1991,29,0.12057
 GBR_NP,1991,30,0.11426
 GBR_NP,1991,31,0.10465
 GBR_NP,1991,32,0.09242
 GBR_NP,1991,33,0.07958
 GBR_NP,1991,34,0.06723
 GBR_NP,1991,35,0.05521
 GBR_NP,1991,36,0.04421
 GBR_NP,1991,37,0.03464
 GBR_NP,1991,38,0.02654
 GBR_NP,1991,39,0.01955
 GBR_NP,1991,40,0.01373
 GBR_NP,1991,41,0.00904
 GBR_NP,1991,42,0.00559
 GBR_NP,1991,43,0.00329
 GBR_NP,1991,44,0.00184
 GBR_NP,1991,45,0.00096
 GBR_NP,1991,46,0.00047
 GBR_NP,1991,47,0.00023
 GBR_NP,1991,48,0.00013
 GBR_NP,1991,49,0.00016
 GBR_NP,1991,50,0.00017
 GBR_NP,1991,14,0.00031
 GBR_NP,1991,15,0.0021
 GBR_NP,1991,16,0.00821
 GBR_NP,1991,17,0.02186
 GBR_NP,1991,18,0.03907
 GBR_NP,1991,19,0.0544
 GBR_NP,1991,20,0.06651
 GBR_NP,1991,21,0.07511
 GBR_NP,1991,22,0.08362
 GBR_NP,1991,23,0.09325
 GBR_NP,1991,24,0.10263
 GBR_NP,1991,25,0.11115
 GBR_NP,1991,26,0.11857
 GBR_NP,1991,27,0.12315
 GBR_NP,1991,28,0.12384
 GBR_NP,1991,29,0.11993
 GBR_NP,1991,30,0.11437
 GBR_NP,1991,31,0.10482
 GBR_NP,1991,32,0.09187
 GBR_NP,1991,33,0.07945
 GBR_NP,1991,34,0.06727
 GBR_NP,1991,35,0.05513
 GBR_NP,1991,36,0.0444
 GBR_NP,1991,37,0.03476
 GBR_NP,1991,38,0.02637
 GBR_NP,1991,39,0.01965
 GBR_NP,1991,40,0.01375
 GBR_NP,1991,41,0.00899
 GBR_NP,1991,42,0.00558
 GBR_NP,1991,43,0.00335
 GBR_NP,1991,44,0.00182
 GBR_NP,1991,45,0.00097
 GBR_NP,1991,46,0.0005
 GBR_NP,1991,47,0.00025
 GBR_NP,1991,48,0.00013
 GBR_NP,1991,49,0.00011
 GBR_NP,1991,50,0.00024
 GBR_NP,1992,14,0.00018
 GBR_NP,1992,15,0.00174
 GBR_NP,1992,16,0.00852
 GBR_NP,1992,17,0.02135
 GBR_NP,1992,18,0.03742
 GBR_NP,1992,19,0.05217
 GBR_NP,1992,20,0.06329
 GBR_NP,1992,21,0.07189
 GBR_NP,1992,22,0.08019
 GBR_NP,1992,23,0.08943
 GBR_NP,1992,24,0.09886
 GBR_NP,1992,25,0.10774
 GBR_NP,1992,26,0.11522
 GBR_NP,1992,27,0.1202
 GBR_NP,1992,28,0.12185
 GBR_NP,1992,29,0.1198
 GBR_NP,1992,30,0.11399
 GBR_NP,1992,31,0.1049
 GBR_NP,1992,32,0.09345
 GBR_NP,1992,33,0.08069
 GBR_NP,1992,34,0.06815
 GBR_NP,1992,35,0.05668
 GBR_NP,1992,36,0.04584
 GBR_NP,1992,37,0.03577
 GBR_NP,1992,38,0.02722
 GBR_NP,1992,39,0.02028
 GBR_NP,1992,40,0.01438
 GBR_NP,1992,41,0.00962
 GBR_NP,1992,42,0.00606
 GBR_NP,1992,43,0.00356
 GBR_NP,1992,44,0.0019
 GBR_NP,1992,45,0.00093
 GBR_NP,1992,46,0.00043
 GBR_NP,1992,47,0.00019
 GBR_NP,1992,48,0.00009
 GBR_NP,1992,49,0.00012
 GBR_NP,1992,50,0.00014
 GBR_NP,1992,14,0.00028
 GBR_NP,1992,15,0.002
 GBR_NP,1992,16,0.00798
 GBR_NP,1992,17,0.02134
 GBR_NP,1992,18,0.03809
 GBR_NP,1992,19,0.05248
 GBR_NP,1992,20,0.06364
 GBR_NP,1992,21,0.07175
 GBR_NP,1992,22,0.08001
 GBR_NP,1992,23,0.08954
 GBR_NP,1992,24,0.09905
 GBR_NP,1992,25,0.10754
 GBR_NP,1992,26,0.11527
 GBR_NP,1992,27,0.12026
 GBR_NP,1992,28,0.12147
 GBR_NP,1992,29,0.11991
 GBR_NP,1992,30,0.1138
 GBR_NP,1992,31,0.10463
 GBR_NP,1992,32,0.09361
 GBR_NP,1992,33,0.08041
 GBR_NP,1992,34,0.06781
 GBR_NP,1992,35,0.05684
 GBR_NP,1992,36,0.04589
 GBR_NP,1992,37,0.03585
 GBR_NP,1992,38,0.02723
 GBR_NP,1992,39,0.0203
 GBR_NP,1992,40,0.01443
 GBR_NP,1992,41,0.00954
 GBR_NP,1992,42,0.0061
 GBR_NP,1992,43,0.00358
 GBR_NP,1992,44,0.00189
 GBR_NP,1992,45,0.00094
 GBR_NP,1992,46,0.00045
 GBR_NP,1992,47,0.0002
 GBR_NP,1992,48,0.0001
 GBR_NP,1992,49,0.00007
 GBR_NP,1992,50,0.0002
 GBR_NP,1993,14,0.0002
 GBR_NP,1993,15,0.0019
 GBR_NP,1993,16,0.00892
 GBR_NP,1993,17,0.02161
 GBR_NP,1993,18,0.03686
 GBR_NP,1993,19,0.05041
 GBR_NP,1993,20,0.06063
 GBR_NP,1993,21,0.06867
 GBR_NP,1993,22,0.07646
 GBR_NP,1993,23,0.08504
 GBR_NP,1993,24,0.09415
 GBR_NP,1993,25,0.10292
 GBR_NP,1993,26,0.11035
 GBR_NP,1993,27,0.11573
 GBR_NP,1993,28,0.11857
 GBR_NP,1993,29,0.11802
 GBR_NP,1993,30,0.11318
 GBR_NP,1993,31,0.10429
 GBR_NP,1993,32,0.09294
 GBR_NP,1993,33,0.08074
 GBR_NP,1993,34,0.06865
 GBR_NP,1993,35,0.05715
 GBR_NP,1993,36,0.04654
 GBR_NP,1993,37,0.03669
 GBR_NP,1993,38,0.02785
 GBR_NP,1993,39,0.02052
 GBR_NP,1993,40,0.01478
 GBR_NP,1993,41,0.01009
 GBR_NP,1993,42,0.00634
 GBR_NP,1993,43,0.00364
 GBR_NP,1993,44,0.00192
 GBR_NP,1993,45,0.00094
 GBR_NP,1993,46,0.00042
 GBR_NP,1993,47,0.00019
 GBR_NP,1993,48,0.00009
 GBR_NP,1993,49,0.00014
 GBR_NP,1993,50,0.0002
 GBR_NP,1993,14,0.0003
 GBR_NP,1993,15,0.00205
 GBR_NP,1993,16,0.00826
 GBR_NP,1993,17,0.02174
 GBR_NP,1993,18,0.03754
 GBR_NP,1993,19,0.0507
 GBR_NP,1993,20,0.06079
 GBR_NP,1993,21,0.06865
 GBR_NP,1993,22,0.07636
 GBR_NP,1993,23,0.08511
 GBR_NP,1993,24,0.0942
 GBR_NP,1993,25,0.10294
 GBR_NP,1993,26,0.11047
 GBR_NP,1993,27,0.11553
 GBR_NP,1993,28,0.11839
 GBR_NP,1993,29,0.11804
 GBR_NP,1993,30,0.11309
 GBR_NP,1993,31,0.10414
 GBR_NP,1993,32,0.0927
 GBR_NP,1993,33,0.08063
 GBR_NP,1993,34,0.06856
 GBR_NP,1993,35,0.05703
 GBR_NP,1993,36,0.04647
 GBR_NP,1993,37,0.03685
 GBR_NP,1993,38,0.02787
 GBR_NP,1993,39,0.02051
 GBR_NP,1993,40,0.01483
 GBR_NP,1993,41,0.01012
 GBR_NP,1993,42,0.00633
 GBR_NP,1993,43,0.00361
 GBR_NP,1993,44,0.00194
 GBR_NP,1993,45,0.00096
 GBR_NP,1993,46,0.00043
 GBR_NP,1993,47,0.0002
 GBR_NP,1993,48,0.00012
