Country,Year,porteqassets,porteqliab,fdiassets,fdiliab,debtassets,debtliab,finderassets,finderliab,reservesmingold,totassets,totliab,nfa,offiip, nfaalt , gdpdollar , nfa_gdp , ca , capacc , portdebtassets , portdebtliab , otherinvassets , otherinvliab , otherfdiassets , otherfdiliab , fxave , fxeop ,1
United Kingdom,1970,"11,798","2,259","21,828","11,887","47,391","62,402",0,0,"1,479","82,496","76,548","5,948",n.a.,n.a.,"124,972",4.80%,"1,970",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.41667,0.41776,3743
United Kingdom,1971,"13,757","3,753","24,195","14,442","58,760","76,327",0,0,"7,989","104,701","94,522","10,179",n.a.,n.a.,"141,401",7.20%,"2,717",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.41092,0.39177,3744
United Kingdom,1972,"18,129","4,188","24,547","14,882","73,628","90,187",0,0,"4,846","121,150","109,257","11,893",n.a.,n.a.,"162,719",7.30%,533,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.40039,0.42588,3745
United Kingdom,1973,"14,436","3,415","29,303","17,984","103,301","122,539",0,0,"5,589","152,629","143,939","8,691",n.a.,n.a.,"183,152",4.70%,"-2,412",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.40817,0.43044,3746
United Kingdom,1974,"8,993","1,763","36,336","24,295","125,576","149,851",0,0,"6,038","176,943","175,910","1,033",n.a.,n.a.,"197,300",0.50%,"-7,448",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.42776,0.4258,3747
United Kingdom,1975,"11,719","3,603","37,870","24,565","141,357","166,790",0,0,"4,599","195,544","194,958",586,n.a.,n.a.,"236,570",0.20%,"-3,465",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.45204,0.49419,3748
United Kingdom,1976,"12,788","3,410","40,265","23,388","161,968","188,454",0,0,"3,375","218,397","215,251","3,145",n.a.,n.a.,"227,733",1.40%,"-1,380",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.55651,0.58741,3749
United Kingdom,1977,"12,456","5,994","46,796","30,046","189,574","226,656",0,0,"20,112","268,938","262,696","6,242",n.a.,n.a.,"256,382",2.40%,145,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.57327,0.52466,3750
United Kingdom,1978,"16,204","6,521","57,690","36,495","240,369","271,434",0,0,"16,026","330,289","314,450","15,839",n.a.,n.a.,"325,264",4.90%,"2,163",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.5215,0.49152,3751
United Kingdom,1979,"19,324","8,282","70,372","49,101","318,044","360,384",0,0,"19,742","427,481","417,767","9,714",n.a.,n.a.,"422,721",2.30%,-783,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.47218,0.44964,3752
United Kingdom,1980,"32,031","11,462","79,208","63,014","407,930","433,200",0,0,"20,651","539,820","507,676","32,144","43,149",n.a.,"542,452",5.90%,"6,862",0,"13,520","16,690","394,410","416,510",n.a.,n.a.,0.43029,0.41929,3753
United Kingdom,1981,"34,712","8,491","85,721","57,263","487,070","502,280",0,0,"15,237","622,740","568,033","54,707","62,296",n.a.,"520,036",10.50%,"14,127",0,"14,470","15,030","472,600","487,250",n.a.,n.a.,0.49764,0.52411,3754
United Kingdom,1982,"43,078","8,860","84,017","52,150","523,780","540,540",0,0,"12,397","663,272","601,550","61,722","70,226",n.a.,"492,334",12.50%,"7,985",0,"22,980","15,750","500,800","524,790",n.a.,n.a.,0.57245,0.61939,3755
United Kingdom,1983,"57,873","11,307","83,878","54,009","545,320","559,740",0,0,"11,340","698,411","625,056","73,355","80,586",n.a.,"466,362",15.70%,"5,292",0,"28,720","15,200","516,600","544,540",n.a.,n.a.,0.65972,0.68937,3756
United Kingdom,1984,"55,472","12,738","86,875","46,376","563,750","571,713",0,0,"9,440","715,536","630,827","84,710","90,563",n.a.,"441,025",19.20%,"1,833",,"50,618","99,314","513,132","472,399",n.a.,n.a.,0.75181,0.86468,3757
United Kingdom,1985,"81,889","22,888","100,313","64,029","656,226","668,088",0,0,"12,859","851,287","755,005","96,282","102,490",n.a.,"468,958",20.50%,"3,314",,"71,751","101,892","584,475","566,196",n.a.,n.a.,0.77925,0.69228,3758
United Kingdom,1986,"120,359","36,969","118,946","76,292","797,856","802,607",0,0,"18,423","1,055,585","915,868","139,717","147,012",n.a.,"570,884",24.50%,"-1,324",,"96,308","120,602","701,548","682,005",n.a.,n.a.,0.6822,0.6782,3759
United Kingdom,1987,"125,188","67,505","162,798","124,805","947,928","1,000,253",0,0,"41,715","1,277,629","1,192,563","85,067","93,923",n.a.,"704,094",12.10%,"-12,590",545,"115,342","172,968","832,585","827,285",n.a.,n.a.,0.61193,0.53433,3760
United Kingdom,1988,"165,285","79,347","191,347","147,927","976,989","1,069,434",0,0,"44,103","1,377,725","1,296,708","81,017","88,860",n.a.,"855,776",9.50%,"-35,326",418,"125,637","208,159","851,352","861,275",n.a.,n.a.,0.56217,0.55264,3761
United Kingdom,1989,"220,779","103,483","200,569","171,135","1,064,575","1,169,506",0,0,"34,768","1,520,691","1,444,123","76,568","84,006",n.a.,"865,957",8.80%,"-43,109",453,"164,983","208,249","899,592","961,256",n.a.,n.a.,0.61117,0.62286,3762
United Kingdom,1990,"195,328","114,051","236,118","233,305","1,263,405","1,415,110",0,0,"35,853","1,730,704","1,762,466","-31,761","-24,332",n.a.,"1,024,558",-3.10%,"-38,811",888,"203,726","250,659","1,059,679","1,164,450",n.a.,n.a.,0.56318,0.51867,3763
United Kingdom,1991,"239,472","131,800","239,575","240,604","1,236,561","1,396,653",0,0,"41,892","1,757,500","1,769,057","-11,558","-4,841",n.a.,"1,067,640",-1.10%,"-19,022",504,"248,012","258,748","988,549","1,137,906",n.a.,n.a.,0.56702,0.53456,3764
United Kingdom,1992,"209,935","140,333","229,449","197,812","1,252,022","1,376,709",0,0,"36,641","1,728,047","1,714,854","13,193","19,330",n.a.,"1,108,336",1.20%,"-23,204",746,"284,779","233,229","967,243","1,143,480",n.a.,n.a.,0.56977,0.66138,3765
United Kingdom,1993,"287,396","198,059","255,645","201,292","1,422,174","1,563,444",0,0,"36,777","2,001,991","1,962,794","39,197","46,465",n.a.,"992,580",3.90%,"-17,721",460,"408,435","256,520","1,013,739","1,306,923",n.a.,n.a.,0.66676,0.67513,3766
United Kingdom,1994,"291,917","197,095","285,298","203,045","1,486,820","1,673,792",0,0,"41,013","2,105,049","2,073,933","31,116","38,037",n.a.,"1,072,995",2.90%,"-10,026",46,"379,616","302,850","1,107,205","1,370,942",n.a.,n.a.,0.65343,0.64,3767
United Kingdom,1995,"336,304","267,660","330,665","226,626","1,690,153","1,932,188",0,0,"42,016","2,399,136","2,426,474","-27,338","-20,204",n.a.,"1,170,979",-2.30%,"-13,436",841,"437,635","362,094","1,252,518","1,570,094",n.a.,n.a.,0.63367,0.64516,3768
United Kingdom,1996,"404,674","383,894","359,392","259,169","1,972,456","2,234,055",0,0,"39,896","2,776,419","2,877,118","-100,700","-94,201",n.a.,"1,231,255",-8.20%,"-10,329","1,966","526,321","431,207","1,446,136","1,802,848",n.a.,n.a.,0.64096,0.58893,3769
United Kingdom,1997,"466,939","499,229","384,272","287,315","2,379,780","2,572,841",0,0,"32,317","3,263,308","3,359,385","-96,078","-90,606",n.a.,"1,368,515",-7.00%,"-1,403","1,571","609,619","465,355","1,770,161","2,107,487",n.a.,n.a.,0.61084,0.60467,3770
United Kingdom,1998,"505,148","668,897","515,371","355,398","2,508,395","2,737,529",0,0,"32,212","3,561,126","3,761,824","-200,698","-194,071",n.a.,"1,462,144",-13.70%,"-5,273",815,"665,704","483,450","1,842,691","2,254,079",n.a.,n.a.,0.60382,0.60114,3771
United Kingdom,1999,"678,652","992,749","708,460","404,428","2,450,095","2,780,072",0,0,"33,297","3,870,505","4,177,250","-306,745","-304,179",n.a.,"1,504,089",-20.40%,"-35,407","1,205","676,353","515,638","1,773,742","2,264,434",n.a.,n.a.,0.61806,0.61866,3772
United Kingdom,2000,"640,633","1,005,340","923,366","463,134","2,770,198","3,052,201",0,0,"38,774","4,372,970","4,520,675","-147,705","-143,504",n.a.,"1,478,648",-10.00%,"-38,800","2,569","711,406","587,660","2,058,791","2,464,541",n.a.,n.a.,0.66093,0.67015,3773
United Kingdom,2001,"586,881","847,134","894,805","527,180","2,980,157","3,322,776",0,0,"34,189","4,496,032","4,697,090","-201,057","-198,009",n.a.,"1,468,530",-13.70%,"-30,281","1,890","772,753","622,348","2,207,404","2,700,429",n.a.,n.a.,0.69466,0.68946,3774
United Kingdom,2002,"493,035","713,549","1,026,991","548,953","3,357,940","3,849,939",0,0,"37,550","4,915,516","5,112,441","-196,925","-193,374",n.a.,"1,604,243",-12.30%,"-27,858","1,420","867,345","777,831","2,490,595","3,072,109",n.a.,n.a.,0.66722,0.62042,3775
United Kingdom,2003,"663,873","940,681","1,233,442","634,534","4,243,228","4,816,870",0,0,"35,349","6,175,891","6,392,085","-216,194","-209,064",n.a.,"1,857,622",-11.60%,"-30,002","2,425","1,006,332","991,952","3,236,896","3,824,917",n.a.,n.a.,0.61247,0.56032,3776
United Kingdom,2004,"879,359","1,110,059","1,309,632","740,367","5,320,572","6,130,287",0,0,"39,942","7,549,506","7,980,713","-431,207","-426,280",n.a.,"2,197,942",-19.60%,"-45,415","3,779","1,229,933","1,261,558","4,090,640","4,868,729",n.a.,n.a.,0.54618,0.51776,3777
United Kingdom,2005,"1,062,671","1,135,230","1,215,513","851,013","5,955,222","6,724,700",0,0,"38,467","8,271,873","8,710,942","-439,069","-434,383",n.a.,"2,298,638",-19.10%,"-59,406","2,825","1,280,682","1,381,635","4,674,540","5,343,064",n.a.,n.a.,0.55,0.58075,3778
United Kingdom,2006,"1,361,079","1,532,807","1,439,099","1,133,314","7,369,701","8,233,955","1,675,848","1,748,004","40,698","11,886,425","12,648,080","-761,655","-757,342",n.a.,"2,456,515",-31.00%,"-81,958","1,806","1,644,376","1,811,078","5,725,325","6,422,877",n.a.,n.a.,0.54349,0.50942,3779
United Kingdom,2007,"1,515,658","1,675,271","1,802,571","1,229,753","9,386,484","10,472,401","2,760,978","2,789,146","48,958","15,514,649","16,166,571","-651,921","-647,419",n.a.,"2,826,609",-23.10%,"-71,079","5,173","1,884,701","2,223,265","7,501,783","8,249,136",n.a.,n.a.,0.49977,0.49915,3780
United Kingdom,2008,"824,019","879,284","1,525,031","974,552","7,715,697","8,593,874","5,889,793","5,707,689","44,348","15,998,888","16,155,399","-156,512","-147,990",n.a.,"2,670,397",-5.90%,"-41,159","6,054","1,602,233","2,004,478","6,113,464","6,589,396",n.a.,n.a.,0.54397,0.68597,3781
United Kingdom,2009,"1,079,254","1,383,265","1,673,957","1,056,367","7,673,267","8,673,448","3,565,253","3,436,385","55,702","14,047,434","14,549,465","-502,031","-492,771",n.a.,"2,193,184",-22.90%,"-37,050","5,140","1,956,534","2,513,156","5,716,733","6,160,291",n.a.,n.a.,0.64192,0.61747,3782
United Kingdom,2010,"1,175,215","1,474,779","1,619,568","1,227,122","7,990,290","8,828,829","4,638,340","4,532,138","68,345","15,491,757","16,062,868","-571,111","-561,883",n.a.,"2,267,482",-25.20%,"-75,229","5,733","2,065,895","2,461,807","5,924,395","6,367,022",n.a.,n.a.,0.64718,0.63877,3783
United Kingdom,2011,"1,049,442","1,275,721","1,696,273","1,184,568","8,450,704","9,335,584","5,593,532","5,496,257","79,272","16,869,223","17,292,130","-422,907","-414,346",n.a.,"2,431,530",-17.40%,"-32,765","5,182","2,160,141","2,556,006","6,290,563","6,779,578",n.a.,n.a.,0.62414,0.64679,3784
United States,1970,"6,437","27,209","129,875","21,967","68,925","71,297",0,0,"3,415","208,652","120,473","88,180",n.a.,"49,709","1,037,984",8.50%,"2,620",0,"14,397","36,405","54,528","34,892","96,862","27,425",1,1,3786
United States,1971,"7,641","30,811","142,868","24,005","76,436","94,362",0,0,"2,109","229,054","149,178","79,875",n.a.,"46,224","1,126,764",7.10%,-980,0,"15,719","54,994","60,717","39,368","116,189","30,977",1,1,3787
United States,1972,"10,537","39,184","163,822","26,565","85,128","114,038",0,0,"2,663","262,150","179,788","82,362",n.a.,"52,749","1,238,407",6.70%,"-5,260",0,"16,846","65,762","68,282","48,276","144,049","36,406",1,1,3788
United States,1973,"10,026","33,853","185,138","29,814","96,713","127,524",0,0,"2,726","294,603","191,191","103,412",n.a.,"43,031","1,383,296",7.50%,"7,580",0,"17,420","67,504","79,293","60,020","126,255","31,312",1,1,3789
United States,1974,"9,011","24,652","195,621","34,815","120,747","155,698",0,0,"4,232","329,611","215,165","114,445",n.a.,"23,114","1,498,558",7.60%,"1,700",0,"19,192","70,614","101,555","85,085","93,572","24,097",1,1,3790
United States,1975,"9,585","37,233","209,990","40,500","145,239","165,423",0,0,"4,627","369,440","243,156","126,285",n.a.,"51,284","1,632,515",7.70%,"17,880",0,"25,328","78,783","119,911","86,640","128,360","33,871",1,1,3791
United States,1976,"9,453","46,804","222,283","47,528","181,134","199,923",0,0,"7,149","420,019","294,255","125,764","162,709","53,405","1,820,958",6.90%,"3,840",0,"34,704","93,491","146,430","106,432","145,700","43,304",1,1,3792
United States,1977,"10,110","44,590","246,078","55,413","202,714","242,667",0,0,"7,592","466,494","342,670","123,824","169,608","39,382","2,028,095",6.10%,"-15,100",200,"39,329","126,810","163,385","115,857","146,750","40,527",1,1,3793
United States,1978,"11,236","47,744","285,005","68,976","255,536","299,444",0,0,"6,979","558,756","416,164","142,592","205,063","53,887","2,292,140",6.20%,"-15,747",300,"42,148","151,701","213,388","147,743","173,305","45,982",1,1,3794
United States,1979,"14,803","54,933","336,301","88,579","292,337","327,526",0,0,"7,784","651,225","471,038","180,187","315,663","72,371","2,562,200",7.00%,-157,150,"41,966","134,427","250,371","193,099","197,695","57,789",1,1,3795
United States,1980,"18,930","73,986","388,072","127,105","349,690","353,220",0,0,"15,596","772,288","554,311","217,977","373,793","106,670","2,788,150",7.80%,"2,127",140,"43,520","110,970","306,170","242,250","238,023","88,364",1,1,3796
United States,1981,"16,467","74,744","407,804","164,623","450,710","405,360",0,0,"18,924","893,905","644,727","249,178","354,822","122,209","3,126,850",8.00%,"4,810",190,"45,680","119,420","405,030","285,940","218,077","101,865",1,1,3797
United States,1982,"17,442","88,324","374,059","184,842","573,490","503,897",0,0,"22,809","987,800","777,063","210,737","331,373","117,730","3,253,175",6.50%,"-11,600",180,"56,604","180,903","516,886","322,994","226,638","130,428",1,1,3798
United States,1983,"26,154","109,555","355,643","193,708","706,067","605,307",0,0,"22,627","1,110,491","908,570","201,921","302,404","161,010","3,534,600",5.70%,"-44,217",160,"58,569","192,805","647,498","412,502","274,342","153,318",1,1,3799
United States,1984,"25,994","104,852","348,342","223,538","725,524","709,763",0,0,"23,838","1,123,698","1,038,153","85,545","166,747","58,938","3,930,925",2.20%,"-99,007",160,"62,810","244,375","662,714","465,388","270,574","172,377",1,1,3800
United States,1985,"44,383","136,791","371,036","247,223","754,047","841,643",0,0,"32,095","1,201,561","1,225,657","-24,096","61,739","18,447","4,217,475",-0.60%,"-124,470",160,"75,020","318,976","679,027","522,667","386,352","219,996",1,1,3801
United States,1986,"72,399","183,172","404,818","284,701","852,304","1,029,282",0,0,"37,452","1,366,973","1,497,155","-130,182","-27,759","6,809","4,460,050",-2.90%,"-147,172",301,"85,724","418,022","766,580","611,260","530,074","272,966",1,1,3802
United States,1987,"94,700","189,006","478,062","334,552","911,395","1,193,888",0,0,"34,720","1,518,877","1,717,446","-198,569","-70,919","-68,033","4,736,350",-4.20%,"-160,653",365,"93,889","470,867","817,506","723,021","590,246","316,200",1,1,3803
United States,1988,"128,662","213,813","513,761","401,766","1,043,063","1,381,543",0,0,"36,745","1,722,231","1,997,122","-274,891","-167,457","-85,955","5,100,425",-5.40%,"-121,253",493,"104,187","554,671","938,876","826,872","692,461","391,530",1,1,3804
United States,1989,"197,345","276,100","553,093","467,886","1,151,716","1,573,114",0,0,"63,550","1,965,704","2,317,100","-351,396","-246,232","-138,877","5,482,125",-6.40%,"-99,500",340,"116,949","663,182","1,034,767","909,932","832,460","534,734",1,1,3805
United States,1990,"197,596","243,789","616,655","505,346","1,190,063","1,660,218",0,0,"72,258","2,076,572","2,409,353","-332,781","-230,375","-251,929","5,800,525",-5.70%,"-78,960","-6,578","144,717","685,477","1,045,346","974,741","731,762","539,601",1,1,3806
United States,1991,"278,976","298,957","643,364","533,404","1,204,893","1,745,849",0,0,"66,661","2,193,894","2,578,210","-384,316","-291,754","-335,876","5,992,100",-6.40%,"2,851","-4,482","176,774","758,878","1,028,119","986,971","827,537","669,137",1,1,3807
United States,1992,"314,266","328,988","663,830","540,270","1,206,165","1,873,459",0,0,"60,268","2,244,529","2,742,717","-498,188","-411,021","-519,295","6,342,300",-7.90%,"-51,605",978,"200,817","829,693","1,005,348","1,043,766","798,630","696,177",1,1,3808
United States,1993,"543,862","373,520","723,526","593,313","1,321,315","2,071,274",0,0,"62,353","2,651,056","3,038,107","-387,051","-284,459","-224,363","6,667,325",-5.80%,"-84,783","-1,299","309,666","962,017","1,011,649","1,109,257","1,061,299","768,398",1,1,3809
United States,1994,"626,762","397,720","786,565","617,982","1,410,397","2,269,874",0,0,"63,284","2,887,008","3,285,576","-398,568","-298,458","-210,422","7,085,150",-5.60%,"-121,642","-1,723","310,391","1,015,822","1,100,006","1,254,052","1,114,582","757,853",1,1,3810
United States,1995,"790,615","549,513","885,506","680,066","1,634,090","2,686,887",0,0,"74,781","3,384,992","3,916,466","-531,474","-430,194","-378,848","7,414,625",-7.20%,"-113,561",-927,"413,310","1,299,237","1,220,780","1,387,650","1,363,792","1,005,726",1,1,3811
United States,1996,"1,006,135","672,397","989,810","745,619","1,875,623","3,077,629",0,0,"64,041","3,935,609","4,495,645","-560,036","-463,338","-425,005","7,838,475",-7.10%,"-124,727",-735,"481,411","1,611,752","1,394,212","1,465,877","1,608,340","1,229,118",1,1,3812
United States,1997,"1,207,787","952,893","1,068,063","824,136","2,157,220","3,577,051",0,0,"58,907","4,491,977","5,354,080","-862,103","-786,174","-864,153","8,332,350",-10.30%,"-140,725","-1,027","543,396","1,814,589","1,613,824","1,762,462","1,879,285","1,637,408",1,1,3813
United States,1998,"1,474,983","1,250,342","1,196,021","920,044","2,278,536","3,783,523",0,0,"70,715","5,020,255","5,953,909","-933,654","-858,363","-1,109,065","8,793,475",-10.60%,"-215,037",-766,"594,400","1,948,329","1,684,136","1,835,194","2,279,601","2,179,035",1,1,3814
United States,1999,"2,003,716","1,611,534","1,414,355","1,101,709","2,419,905","3,992,219",0,0,"60,500","5,898,476","6,705,462","-806,986","-731,068","-1,078,186","9,353,500",-8.60%,"-301,652","-4,176","548,233","1,971,542","1,871,672","2,020,677","2,839,639","2,798,193",1,1,3815
United States,2000,"1,852,842","1,643,205","1,531,607","1,421,017","2,725,936","4,511,577",0,0,"56,600","6,166,985","7,575,799","-1,408,814","-1,337,014","-1,608,625","9,951,475",-14.20%,"-416,343",-1,"572,692","2,219,428","2,153,244","2,292,149","2,694,014","2,783,235",1,1,3816
United States,2001,"1,612,673","1,572,681","1,693,131","1,518,473","2,872,916","5,092,559",0,0,"57,634","6,236,354","8,183,713","-1,947,359","-1,875,031","-2,367,377","10,286,175",-18.90%,"-396,599","13,198","557,062","2,581,160","2,315,854","2,511,399","2,314,934","2,560,294",1,1,3817
United States,2002,"1,373,980","1,335,792","1,867,043","1,499,952","3,249,454","5,857,966",0,0,"67,962","6,558,439","8,693,710","-2,135,271","-2,044,632","-2,501,591","10,642,300",-20.10%,"-457,250",-141,"702,742","2,994,735","2,546,712","2,863,231","2,022,588","2,021,817",1,1,3818
United States,2003,"2,079,422","1,839,509","2,054,464","1,580,994","3,320,629","6,311,376",0,0,"74,894","7,529,409","9,731,879","-2,202,470","-2,093,788","-2,401,691","11,142,225",-19.80%,"-519,090","-1,821","1,090,097","3,706,808","2,230,532","2,604,568","2,729,126","2,454,877",1,1,3819
United States,2004,"2,560,418","2,123,258","2,498,494","1,742,716","4,092,131","7,727,686",0,0,"75,890","9,226,933","11,593,660","-2,366,727","-2,253,026","-2,477,092","11,853,250",-20.00%,"-628,524","3,049","1,247,611","4,497,967","2,844,520","3,229,719","3,362,796","2,717,383",1,1,3820
United States,2005,"3,317,705","2,304,013","3,060,895","2,315,154","4,614,054","8,551,595","1,190,029","1,132,114","54,084","12,236,767","14,302,876","-2,066,110","-1,932,151","-1,991,825","12,622,950",-16.40%,"-745,778","13,116","1,311,273","5,033,823","3,302,781","3,517,773","3,637,996","2,817,970",1,1,3821
United States,2006,"4,328,960","2,791,893","3,407,722","2,613,610","5,692,158","10,494,677","1,238,995","1,179,159","54,854","14,722,689","17,079,339","-2,356,650","-2,191,651","-1,973,472","13,377,200",-17.60%,"-800,611","-1,788","1,688,120","6,051,630","4,004,037","4,443,046","4,470,343","3,293,053",1,1,3822
United States,2007,"5,247,990","3,231,651","4,136,027","2,928,855","6,762,047","12,130,246","2,559,332","2,487,860","59,524","18,764,921","20,778,612","-2,013,691","-1,796,004","-1,497,179","14,028,675",-14.40%,"-710,299",384,"2,014,055","7,095,323","4,747,993","5,034,923","5,274,991","3,551,307",1,1,3823
United States,2008,"2,748,428","2,132,433","4,353,305","3,002,189","6,546,595","12,227,230","6,127,450","5,967,815","66,607","19,842,385","23,329,667","-3,487,282","-3,260,157","-4,222,426","14,291,550",-24.40%,"-677,140","6,011","1,572,391","7,343,440","4,974,204","4,883,790","3,102,418","2,486,446",1,1,3824
United States,2009,"3,995,295","2,917,681","4,700,539","3,021,379","6,592,289","12,154,391","3,489,779","3,363,444","119,719","18,897,620","21,456,895","-2,559,274","-2,275,189","-2,911,771","13,973,650",-18.30%,"-381,896",-141,"2,063,259","7,545,555","4,529,030","4,608,836","4,322,122","2,995,459",1,1,3825
