Country,Year,NGDP,RGDP,NGFCF,RGFCF,,Country,Year,CPI,,Country,Year,Policy,Discount,Money Market,,,LOCATION,Location,SUBJECT,Subject,FREQUENCY,Frequency,TIME,Time,Value,,LOCATION,Location,SUBJECT,Subject,FREQUENCY,Frequency,TIME,Time,Value
Japan,1976,172932501.6,215579776.6,56343280.19,65108131.93,,Italy,1980,22.35,,Italy,2002,,,3.32,,,GBR,United Kingdom,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2010,2010,1704.4,,,,,,,,,,
Japan,1977,192708635.6,225044457.4,60721866.73,66963432.2,,Italy,1981,26.33,,Italy,2003,,,2.33,,,GBR,United Kingdom,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2011,2011,1729.1,,,,,,,,,,
Japan,1978,212207680.2,236908669.5,67408409.18,72270260.79,,Italy,1982,30.65,,Italy,2004,,,2.1,,,GBR,United Kingdom,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2012,2012,1754.7,,,,,,,,,,
Japan,1979,230004633.2,249900840,76111891.21,76531389.78,,Italy,1983,35.13,,Italy,2005,,,2.18,,,GBR,United Kingdom,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2013,2013,1790.8,,,,,,,,,,
Japan,1980,249345251.8,256942024.1,82240480.6,76236519.84,,Italy,1984,38.94,,Italy,2006,,,3.09,,,GBR,United Kingdom,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2014,2014,1845.4,,,,,,,,,,
Japan,1981,268063187.9,267674091.5,85633127.88,78431138.39,,Italy,1985,42.52,,Italy,2007,,,4.29,,,GBR,United Kingdom,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2015,2015,1888.7,,,,,,,,,,
Japan,1982,281430399.3,276712397.1,86383693.72,78394884.11,,Italy,1986,44.99,,Italy,2008,,,4.67,,,GBR,United Kingdom,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2016,2016,1922.6,,,,,,,,,,
Japan,1983,292696071.9,285181838.7,84898143.23,77331655.83,,Italy,1987,47.12,,Italy,2009,,,1.28,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1960,1960,4.5,,,,,,,,,,
Japan,1984,311092724.3,297912068,88934849.21,80669617.69,,Italy,1988,49.53,,Italy,2010,,,1.02,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1961,1961,5.1,,,,,,,,,,
Japan,1985,334120627,316779902.5,96227386.68,87332896.85,,Italy,1989,52.61,,Italy,2011,,,2.73,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1962,1962,5.2,,,,,,,,,,
Japan,1986,349684355.5,325748184.3,100555119.7,92193340.75,,Italy,1990,56.02,,Italy,2012,,,2.12,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1963,1963,5.6,,,,,,,,,,
Japan,1987,363659736.8,339128053.4,107837198.5,99521940.22,,Italy,1991,59.55,,Italy,2016,,,0.36,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1964,1964,6.6,,,,,,,,,,
Japan,1988,390944418.2,363364496.6,122460266,112772927.6,,Italy,1992,62.58,,Japan,1950,,5.11,,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1965,1965,7.2,,,,,,,,,,
Japan,1989,421110898.9,382877724.3,137000731.7,123135130.9,,Italy,1993,65.38,,Japan,1951,,5.84,,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1966,1966,7.7,,,,,,,,,,
Japan,1990,454644749.6,404213196.1,151893268.7,132809589.5,,Italy,1994,68.01,,Japan,1952,,5.84,,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1967,1967,8.3,,,,,,,,,,
Japan,1991,481999355.7,417650620.2,159126896.4,136179360.2,,Italy,1995,71.58,,Japan,1953,,5.84,,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1968,1968,9.5,,,,,,,,,,
Japan,1992,493664759.2,421071303.5,156717892.7,133143682,,Italy,1996,74.43,,Japan,1954,,5.84,,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1969,1969,10.2,,,,,,,,,,
Japan,1993,496672238,421791599.5,151588688.1,129564486,,Italy,1997,75.95,,Japan,1955,,7.3,,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1970,1970,12.3,,,,,,,,,,
Japan,1994,501537700,425434100,148009600,127627500,,Italy,1998,77.44,,Japan,1956,,7.3,,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1971,1971,13.8,,,,,,,,,,
Japan,1995,512541700,437100200,151420500,132084300,,Italy,1999,78.72,,Japan,1957,,8.4,11.77,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1972,1972,15.4,,,,,,,,,,
Japan,1996,525806900,450650000,159846400,140662300,,Italy,2000,80.70,,Japan,1958,,7.3,9.69,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1973,1973,18.6,,,,,,,,,,
Japan,1997,534142500,455501300,157087100,137857200,,Italy,2001,82.95,,Japan,1959,,7.3,8.35,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1974,1974,21.1,,,,,,,,,,
Japan,1998,527876900,450359800,148845800,132360600,,Italy,2002,84.99,,Japan,1960,,6.94,8.4,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1975,1975,23.6,,,,,,,,,,
Japan,1999,519651800,449225000,144626900,131079000,,Italy,2003,87.27,,Japan,1961,,7.3,8.29,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1976,1976,27.1,,,,,,,,,,
Japan,2000,526706000,461711400,144237200,131745800,,Italy,2004,89.20,,Japan,1962,,6.57,8.84,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1977,1977,30.9,,,,,,,,,,
Japan,2001,523005000,463587100,138834100,129497000,,Italy,2005,90.98,,Japan,1963,,5.84,7.54,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1978,1978,37.1,,,,,,,,,,
Japan,2002,515986200,464134600,129152200,122879100,,Italy,2006,92.87,,Japan,1964,,6.57,10.02,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1979,1979,46,,,,,,,,,,
Japan,2003,515400700,471227700,126089700,121930500,,Italy,2007,94.56,,Japan,1965,,5.48,6.97,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1980,1980,52,,,,,,,,,,
Japan,2004,520965400,481617000,125298000,122064700,,Italy,2008,97.75,,Japan,1966,,5.48,5.84,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1981,1981,54.2,,,,,,,,,,
Japan,2005,524132800,489625100,128941800,125840200,,Italy,2009,98.48,,Japan,1967,,5.84,6.39,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1982,1982,59.4,,,,,,,,,,
Japan,2006,526879700,496577700,130232200,126318900,,Italy,2010,100.00,,Japan,1968,,5.84,7.88,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1983,1983,65.4,,,,,,,,,,
Japan,2007,531688200,504792500,128231600,123905900,,Italy,2011,102.74,,Japan,1969,,6.25,7.7,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1984,1984,74.3,,,,,,,,,,
Japan,2008,520715700,499272700,124775400,119210800,,Italy,2012,105.87,,Japan,1970,,6,8.28,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1985,1985,82.3,,,,,,,,,,
Japan,2009,489501000,472226500,109459100,107596100,,Italy,2013,107.16,,Japan,1971,,4.75,6.41,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1986,1986,88.3,,,,,,,,,,
Japan,2010,500353900,492023600,106724100,105884500,,Italy,2014,107.42,,Japan,1972,,4.25,4.72,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1987,1987,104.6,,,,,,,,,,
Japan,2011,491408500,491455500,107637500,107637500,,Italy,2015,107.46,,Japan,1973,,9,7.16,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1988,1988,126.6,,,,,,,,,,
Japan,2012,494957200,498802900,110965700,111451700,,Italy,2016,107.33,,Japan,1974,,9,12.54,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1989,1989,148.9,,,,,,,,,,
Japan,2013,503175600,508781400,117381500,116948700,,Japan,1957,17.91,,Japan,1975,,6.5,10.67,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1990,1990,156.6,,,,,,,,,,
Japan,2014,513698000,510489200,122936800,120318500,,Japan,1958,17.83,,Japan,1976,,6.5,6.98,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1991,1991,148.2,,,,,,,,,,
Japan,2015,530545200,516714300,124305700,120426000,,Japan,1959,18.02,,Japan,1977,,4.25,5.68,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1992,1992,141.8,,,,,,,,,,
Spain,1970,17198.9123,345772.5418,4651.3734,81992.2716,,Japan,1960,18.67,,Japan,1978,,3.5,4.36,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1993,1993,143.4,,,,,,,,,,
Spain,1971,19410.7429,361849.1445,4800.2772,79531.7331,,Japan,1961,19.68,,Japan,1979,,6.25,5.86,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1994,1994,147.8,,,,,,,,,,
Spain,1972,22780.8089,391338.9302,5899.0375,90826.4558,,Japan,1962,21.01,,Japan,1980,,7.25,10.93,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1995,1995,153.3,,,,,,,,,,
Spain,1973,27464.7624,421818.2268,7533.5794,102633.1888,,Japan,1963,22.62,,Japan,1981,,5.5,7.43,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1996,1996,168.5,,,,,,,,,,
Spain,1974,33633.2977,445519.2893,9763.0566,108997.2041,,Japan,1964,23.49,,Japan,1982,,5.5,6.94,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1997,1997,165,,,,,,,,,,
Spain,1975,39490.5286,447934.9097,10827.8206,104092.1775,,Japan,1965,25.04,,Japan,1983,,5,6.39,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1998,1998,176.7,,,,,,,,,,
Spain,1976,47522.3121,462733.7453,12288.9815,103259.1575,,Japan,1966,26.31,,Japan,1984,,5,6.1,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1999,1999,183.7,,,,,,,,,,
Spain,1977,60298.8711,475868.7864,14968.5696,102329.8348,,Japan,1967,27.36,,Japan,1985,,5,7.31,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2000,2000,194.3,,,,,,,,,,
Spain,1978,73803.333,482830.7628,17348.3104,99567.5472,,Japan,1968,28.83,,Japan,1986,,3,4.96,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2001,2001,194.4,,,,,,,,,,
Spain,1979,86335.2958,483031.3621,19326.215,95185.7661,,Japan,1969,30.34,,Japan,1987,,2.5,3.67,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2002,2002,204.4,,,,,,,,,,
Spain,1980,100026.802,493700.2117,22901.2656,95851.8611,,Japan,1970,32.66,,Japan,1988,,2.5,3.83,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2003,2003,210.2,,,,,,,,,,
Spain,1981,112232.4347,493046.2138,25559.1198,94269.5044,,Japan,1971,34.74,,Japan,1989,,4.25,5.12,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2004,2004,219.1,,,,,,,,,,
Spain,1982,129065.149,499191.8462,29095.5687,95220.5413,,Japan,1972,36.42,,Japan,1990,,6,7.4,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2005,2005,235.1,,,,,,,,,,
Spain,1983,146959.6788,508028.1197,32224.2488,94045.5401,,Japan,1973,40.65,,Japan,1991,,4.5,7.53,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2006,2006,251.2,,,,,,,,,,
Spain,1984,165834.1847,517094.8342,33326.696,89548.4014,,Japan,1974,50.08,,Japan,1992,,3.25,4.66,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2007,2007,271.4,,,,,,,,,,
Spain,1985,184269.0653,529098.8591,38028.6492,95546.7502,,Japan,1975,55.97,,Japan,1993,,1.75,3.06,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2008,2008,267,,,,,,,,,,
Spain,1986,210962.3947,546312.1472,44693.7783,105545.6212,,Japan,1976,61.23,,Japan,1994,,1.75,2.2,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2009,2009,233.4,,,,,,,,,,
Spain,1987,235900.371,576616.7519,52901.7028,118420.3238,,Japan,1977,66.21,,Japan,1995,,0.5,1.21,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2010,2010,242.2,,,,,,,,,,
Spain,1988,262634.6202,605991.4788,63707.5774,134469.4773,,Japan,1978,69.00,,Japan,1996,,0.5,0.47,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2011,2011,251.4,,,,,,,,,,
Spain,1989,294298.1278,635242.8711,75482.4285,150620.8754,,Japan,1979,71.55,,Japan,1997,,0.5,0.48,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2012,2012,262.8,,,,,,,,,,
Spain,1990,327803.025,659263.9034,84901.0482,160338.9794,,Japan,1980,77.14,,Japan,1998,,0.5,0.37,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2013,2013,277.2,,,,,,,,,,
Spain,1991,359461.2864,676048.7662,90444.8129,163003.8303,,Japan,1981,80.93,,Japan,1999,,0.5,0.06,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2014,2014,301,,,,,,,,,,
Spain,1992,387148.2318,682330.7156,89671.3132,156263.8025,,Japan,1982,83.13,,Japan,2000,,0.5,0.11,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2015,2015,313.2,,,,,,,,,,
Spain,1993,400539.4886,675292.5304,85288.849,142347.1789,,Japan,1983,84.69,,Japan,2001,,0.1,0.06,,,GBR,United Kingdom,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2016,2016,322.4,,,,,,,,,,
Spain,1994,425995.7819,691386.0704,90063.3178,144977.9482,,Japan,1984,86.63,,Japan,2002,,0.1,0.01,,,JPN,Japan,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1994,1994,148009.6,,,,,,,,,,
